raw_status_source,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_aerith_status,sbdb_pdes,sbdb_prefix,query_pdes,merged_fragments,is_periodic,expected,seen,event_case,status_mapping_confidence,manual_review_status,status_notes,apparition_id,apparition_id_source
SBDB,C/1881 J1,C/1881 J1 (Swift),C/1881 J1 (Swift),1881,1881-05-20,,Discovered,1881 J1,C,1881 J1,,False,False,True,unexpected_seen,high,False,,C_1881J1_1881,perihelion
SBDB,C/1881 K1,C/1881 K1 (Great comet),C/1881 K1 (Great comet),1881,1881-06-16,,Discovered,1881 K1,C,1881 K1,,False,False,True,unexpected_seen,high,False,,C_1881K1_1881,perihelion
SBDB,C/1881 N1,C/1881 N1 (Schaeberle),C/1881 N1 (Schaeberle),1881,1881-08-22,,Discovered,1881 N1,C,1881 N1,,False,False,True,unexpected_seen,high,False,,C_1881N1_1881,perihelion
SBDB,C/1881 S1,C/1881 S1 (Barnard),C/1881 S1 (Barnard),1881,1881-09-14,,Discovered,1881 S1,C,1881 S1,,False,False,True,unexpected_seen,high,False,,C_1881S1_1881,perihelion
SBDB,C/1881 W1,C/1881 W1 (Swift),C/1881 W1 (Swift),1881,1881-11-20,,Discovered,1881 W1,C,1881 W1,,False,False,True,unexpected_seen,high,False,,C_1881W1_1881,perihelion
SBDB,C/1882 F1,C/1882 F1 (Wells),C/1882 F1 (Wells),1882,1882-06-11,,Discovered,1882 F1,C,1882 F1,,False,False,True,unexpected_seen,high,False,,C_1882F1_1882,perihelion
SBDB,C/1882 R1,C/1882 R1 (Great September comet),C/1882 R1 (Great September comet),1882,1882-09-17,,Discovered,1882 R1,C,1882 R1-A,"1882 R1-A,1882 R1-B,1882 R1-C,1882 R1-D",False,False,True,unexpected_seen,high,False,,C_1882R1_1882,perihelion
SBDB,C/1882 R2,C/1882 R2 (Barnard),C/1882 R2 (Barnard),1882,1882-11-13,,Discovered,1882 R2,C,1882 R2,,False,False,True,unexpected_seen,high,False,,C_1882R2_1882,perihelion
SBDB,C/1883 D1,C/1883 D1 (Brooks-Swift),C/1883 D1 (Brooks-Swift),1883,1883-02-19,,Discovered,1883 D1,C,1883 D1,,False,False,True,unexpected_seen,high,False,,C_1883D1_1883,perihelion
SBDB,C/1884 A1,C/1884 A1 (Ross),C/1884 A1 (Ross),1883,1883-12-25,,Discovered,1884 A1,C,1884 A1,,False,False,True,unexpected_seen,high,False,,C_1884A1_1883,perihelion
SBDB,C/1885 N1,C/1885 N1 (Barnard),C/1885 N1 (Barnard),1885,1885-08-06,,Discovered,1885 N1,C,1885 N1,,False,False,True,unexpected_seen,high,False,,C_1885N1_1885,perihelion
SBDB,C/1885 R1,C/1885 R1 (Brooks),C/1885 R1 (Brooks),1885,1885-08-10,,Discovered,1885 R1,C,1885 R1,,False,False,True,unexpected_seen,high,False,,C_1885R1_1885,perihelion
SBDB,C/1885 X1,C/1885 X1 (Fabry),C/1885 X1 (Fabry),1886,1886-04-06,,Discovered,1885 X1,C,1885 X1,,False,False,True,unexpected_seen,high,False,,C_1885X1_1886,perihelion
SBDB,C/1885 X2,C/1885 X2 (Barnard),C/1885 X2 (Barnard),1886,1886-05-03,,Discovered,1885 X2,C,1885 X2,,False,False,True,unexpected_seen,high,False,,C_1885X2_1886,perihelion
SBDB,C/1885 Y1,C/1885 Y1 (Brooks),C/1885 Y1 (Brooks),1885,1885-11-25,,Discovered,1885 Y1,C,1885 Y1,,False,False,True,unexpected_seen,high,False,,C_1885Y1_1885,perihelion
SBDB,C/1886 H1,C/1886 H1 (Brooks),C/1886 H1 (Brooks),1886,1886-06-07,,Discovered,1886 H1,C,1886 H1,,False,False,True,unexpected_seen,high,False,,C_1886H1_1886,perihelion
SBDB,C/1886 J1,C/1886 J1 (Brooks),C/1886 J1 (Brooks),1886,1886-05-04,,Discovered,1886 J1,C,1886 J1,,False,False,True,unexpected_seen,high,False,,C_1886J1_1886,perihelion
SBDB,C/1886 T1,C/1886 T1 (Barnard-Hartwig),C/1886 T1 (Barnard-Hartwig),1886,1886-12-16,,Discovered,1886 T1,C,1886 T1,,False,False,True,unexpected_seen,high,False,,C_1886T1_1886,perihelion
SBDB,C/1887 B1,C/1887 B1 (Great southern comet),C/1887 B1 (Great southern comet),1887,1887-01-11,,Discovered,1887 B1,C,1887 B1,,False,False,True,unexpected_seen,high,False,,C_1887B1_1887,perihelion
SBDB,C/1887 B2,C/1887 B2 (Brooks),C/1887 B2 (Brooks),1887,1887-03-17,,Discovered,1887 B2,C,1887 B2,,False,False,True,unexpected_seen,high,False,,C_1887B2_1887,perihelion
SBDB,C/1887 B3,C/1887 B3 (Barnard),C/1887 B3 (Barnard),1886,1886-11-28,,Discovered,1887 B3,C,1887 B3,,False,False,True,unexpected_seen,high,False,,C_1887B3_1886,perihelion
SBDB,C/1887 D1,C/1887 D1 (Barnard),C/1887 D1 (Barnard),1887,1887-03-28,,Discovered,1887 D1,C,1887 D1,,False,False,True,unexpected_seen,high,False,,C_1887D1_1887,perihelion
SBDB,C/1887 J1,C/1887 J1 (Barnard),C/1887 J1 (Barnard),1887,1887-06-17,,Discovered,1887 J1,C,1887 J1,,False,False,True,unexpected_seen,high,False,,C_1887J1_1887,perihelion
SBDB,C/1888 D1,C/1888 D1 (Sawerthal),C/1888 D1 (Sawerthal),1888,1888-03-17,,Discovered,1888 D1,C,1888 D1,,False,False,True,unexpected_seen,high,False,,C_1888D1_1888,perihelion
SBDB,C/1888 P1,C/1888 P1 (Brooks),C/1888 P1 (Brooks),1888,1888-07-31,,Discovered,1888 P1,C,1888 P1,,False,False,True,unexpected_seen,high,False,,C_1888P1_1888,perihelion
SBDB,C/1888 R1,C/1888 R1 (Barnard),C/1888 R1 (Barnard),1889,1889-01-31,,Discovered,1888 R1,C,1888 R1,,False,False,True,unexpected_seen,high,False,,C_1888R1_1889,perihelion
SBDB,C/1888 U1,C/1888 U1 (Barnard),C/1888 U1 (Barnard),1888,1888-09-13,,Discovered,1888 U1,C,1888 U1,,False,False,True,unexpected_seen,high,False,,C_1888U1_1888,perihelion
SBDB,C/1889 G1,C/1889 G1 (Barnard),C/1889 G1 (Barnard),1889,1889-06-11,,Discovered,1889 G1,C,1889 G1,,False,False,True,unexpected_seen,high,False,,C_1889G1_1889,perihelion
SBDB,C/1889 O1,C/1889 O1 (Davidson),C/1889 O1 (Davidson),1889,1889-07-19,,Discovered,1889 O1,C,1889 O1,,False,False,True,unexpected_seen,high,False,,C_1889O1_1889,perihelion
SBDB,C/1889 X1,C/1889 X1 (Borrelly),C/1889 X1 (Borrelly),1890,1890-01-26,,Discovered,1889 X1,C,1889 X1,,False,False,True,unexpected_seen,high,False,,C_1889X1_1890,perihelion
SBDB,C/1890 F1,C/1890 F1 (Brooks),C/1890 F1 (Brooks),1890,1890-06-02,,Discovered,1890 F1,C,1890 F1,,False,False,True,unexpected_seen,high,False,,C_1890F1_1890,perihelion
SBDB,C/1890 O1,C/1890 O1 (Coggia),C/1890 O1 (Coggia),1890,1890-07-09,,Discovered,1890 O1,C,1890 O1,,False,False,True,unexpected_seen,high,False,,C_1890O1_1890,perihelion
SBDB,C/1890 O2,C/1890 O2 (Denning),C/1890 O2 (Denning),1890,1890-09-25,,Discovered,1890 O2,C,1890 O2,,False,False,True,unexpected_seen,high,False,,C_1890O2_1890,perihelion
SBDB,C/1890 V1,C/1890 V1 (Zona),C/1890 V1 (Zona),1890,1890-08-06,,Discovered,1890 V1,C,1890 V1,,False,False,True,unexpected_seen,high,False,,C_1890V1_1890,perihelion
SBDB,C/1891 F1,C/1891 F1 (Barnard-Denning),C/1891 F1 (Barnard-Denning),1891,1891-04-28,,Discovered,1891 F1,C,1891 F1,,False,False,True,unexpected_seen,high,False,,C_1891F1_1891,perihelion
SBDB,C/1891 T1,C/1891 T1 (Barnard),C/1891 T1 (Barnard),1891,1891-11-14,,Discovered,1891 T1,C,1891 T1,,False,False,True,unexpected_seen,high,False,,C_1891T1_1891,perihelion
SBDB,C/1892 E1,C/1892 E1 (Swift),C/1892 E1 (Swift),1892,1892-04-07,,Discovered,1892 E1,C,1892 E1,,False,False,True,unexpected_seen,high,False,,C_1892E1_1892,perihelion
SBDB,C/1892 F1,C/1892 F1 (Denning),C/1892 F1 (Denning),1892,1892-05-11,,Discovered,1892 F1,C,1892 F1,,False,False,True,unexpected_seen,high,False,,C_1892F1_1892,perihelion
SBDB,C/1892 Q1,C/1892 Q1 (Brooks),C/1892 Q1 (Brooks),1892,1892-12-28,,Discovered,1892 Q1,C,1892 Q1,,False,False,True,unexpected_seen,high,False,,C_1892Q1_1892,perihelion
SBDB,C/1892 W1,C/1892 W1 (Brooks),C/1892 W1 (Brooks),1893,1893-01-06,,Discovered,1892 W1,C,1892 W1,,False,False,True,unexpected_seen,high,False,,C_1892W1_1893,perihelion
SBDB,C/1893 N1,C/1893 N1 (Rordame-Quenisset),C/1893 N1 (Rordame-Quenisset),1893,1893-07-07,,Discovered,1893 N1,C,1893 N1,,False,False,True,unexpected_seen,high,False,,C_1893N1_1893,perihelion
SBDB,C/1893 U1,C/1893 U1 (Brooks),C/1893 U1 (Brooks),1893,1893-09-19,,Discovered,1893 U1,C,1893 U1,,False,False,True,unexpected_seen,high,False,,C_1893U1_1893,perihelion
SBDB,C/1894 G1,C/1894 G1 (Gale),C/1894 G1 (Gale),1894,1894-04-13,,Discovered,1894 G1,C,1894 G1,,False,False,True,unexpected_seen,high,False,,C_1894G1_1894,perihelion
SBDB,C/1895 W1,C/1895 W1 (Perrine),C/1895 W1 (Perrine),1895,1895-12-18,,Discovered,1895 W1,C,1895 W1,,False,False,True,unexpected_seen,high,False,,C_1895W1_1895,perihelion
SBDB,C/1895 W2,C/1895 W2 (Brooks),C/1895 W2 (Brooks),1895,1895-10-21,,Discovered,1895 W2,C,1895 W2,,False,False,True,unexpected_seen,high,False,,C_1895W2_1895,perihelion
SBDB,C/1896 C1,C/1896 C1 (Perrine-Lamp),C/1896 C1 (Perrine-Lamp),1896,1896-02-01,,Discovered,1896 C1,C,1896 C1,,False,False,True,unexpected_seen,high,False,,C_1896C1_1896,perihelion
SBDB,C/1896 G1,C/1896 G1 (Swift),C/1896 G1 (Swift),1896,1896-04-18,,Discovered,1896 G1,C,1896 G1,,False,False,True,unexpected_seen,high,False,,C_1896G1_1896,perihelion
SBDB,C/1896 R1,C/1896 R1 (Sperra),C/1896 R1 (Sperra),1896,1896-07-11,,Discovered,1896 R1,C,1896 R1,,False,False,True,unexpected_seen,high,False,,C_1896R1_1896,perihelion
SBDB,C/1896 V1,C/1896 V1 (Perrine),C/1896 V1 (Perrine),1897,1897-02-08,,Discovered,1896 V1,C,1896 V1,,False,False,True,unexpected_seen,high,False,,C_1896V1_1897,perihelion
SBDB,C/1897 U1,C/1897 U1 (Perrine),C/1897 U1 (Perrine),1897,1897-12-09,,Discovered,1897 U1,C,1897 U1,,False,False,True,unexpected_seen,high,False,,C_1897U1_1897,perihelion
SBDB,C/1898 F1,C/1898 F1 (Perrine),C/1898 F1 (Perrine),1898,1898-03-17,,Discovered,1898 F1,C,1898 F1,,False,False,True,unexpected_seen,high,False,,C_1898F1_1898,perihelion
SBDB,C/1898 L1,C/1898 L1 (Coddington-Pauly),C/1898 L1 (Coddington-Pauly),1898,1898-09-14,,Discovered,1898 L1,C,1898 L1,,False,False,True,unexpected_seen,high,False,,C_1898L1_1898,perihelion
SBDB,C/1898 L2,C/1898 L2 (Perrine),C/1898 L2 (Perrine),1898,1898-08-16,,Discovered,1898 L2,C,1898 L2,,False,False,True,unexpected_seen,high,False,,C_1898L2_1898,perihelion
SBDB,C/1898 M1,C/1898 M1 (Giacobini),C/1898 M1 (Giacobini),1898,1898-07-25,,Discovered,1898 M1,C,1898 M1,,False,False,True,unexpected_seen,high,False,,C_1898M1_1898,perihelion
SBDB,C/1898 R1,C/1898 R1 (Perrine-Chofardet),C/1898 R1 (Perrine-Chofardet),1898,1898-10-21,,Discovered,1898 R1,C,1898 R1,,False,False,True,unexpected_seen,high,False,,C_1898R1_1898,perihelion
SBDB,C/1898 U1,C/1898 U1 (Brooks),C/1898 U1 (Brooks),1898,1898-11-23,,Discovered,1898 U1,C,1898 U1,,False,False,True,unexpected_seen,high,False,,C_1898U1_1898,perihelion
SBDB,C/1898 V1,C/1898 V1 (Chase),C/1898 V1 (Chase),1898,1898-09-20,,Discovered,1898 V1,C,1898 V1,,False,False,True,unexpected_seen,high,False,,C_1898V1_1898,perihelion
SBDB,C/1899 E1,C/1899 E1 (Swift),C/1899 E1 (Swift),1899,1899-04-13,,Discovered,1899 E1,C,1899 E1,,False,False,True,unexpected_seen,high,False,,C_1899E1_1899,perihelion
SBDB,C/1899 S1,C/1899 S1 (Giacobini),C/1899 S1 (Giacobini),1899,1899-09-15,,Discovered,1899 S1,C,1899 S1,,False,False,True,unexpected_seen,high,False,,C_1899S1_1899,perihelion
SBDB,C/1900 B1,C/1900 B1 (Giacobini),C/1900 B1 (Giacobini),1900,1900-04-29,,Discovered,1900 B1,C,1900 B1,,False,False,True,unexpected_seen,high,False,,C_1900B1_1900,perihelion
SBDB,C/1900 O1,C/1900 O1 (Borrelly-Brooks),C/1900 O1 (Borrelly-Brooks),1900,1900-08-03,,Discovered,1900 O1,C,1900 O1,,False,False,True,unexpected_seen,high,False,,C_1900O1_1900,perihelion
SBDB,C/1901 G1,C/1901 G1 (Great comet),C/1901 G1 (Great comet),1901,1901-04-24,,Discovered,1901 G1,C,1901 G1,,False,False,True,unexpected_seen,high,False,,C_1901G1_1901,perihelion
SBDB,C/1902 G1,C/1902 G1 (Brooks),C/1902 G1 (Brooks),1902,1902-05-07,,Discovered,1902 G1,C,1902 G1,,False,False,True,unexpected_seen,high,False,,C_1902G1_1902,perihelion
SBDB,C/1902 R1,C/1902 R1 (Perrine),C/1902 R1 (Perrine),1902,1902-11-24,,Discovered,1902 R1,C,1902 R1,,False,False,True,unexpected_seen,high,False,,C_1902R1_1902,perihelion
SBDB,C/1902 X1,C/1902 X1 (Giacobini),C/1902 X1 (Giacobini),1903,1903-03-23,,Discovered,1902 X1,C,1902 X1,,False,False,True,unexpected_seen,high,False,,C_1902X1_1903,perihelion
SBDB,C/1903 A1,C/1903 A1 (Giacobini),C/1903 A1 (Giacobini),1903,1903-03-16,,Discovered,1903 A1,C,1903 A1,,False,False,True,unexpected_seen,high,False,,C_1903A1_1903,perihelion
SBDB,C/1903 H1,C/1903 H1 (Grigg),C/1903 H1 (Grigg),1903,1903-03-25,,Discovered,1903 H1,C,1903 H1,,False,False,True,unexpected_seen,high,False,,C_1903H1_1903,perihelion
SBDB,C/1903 M1,C/1903 M1 (Borrelly),C/1903 M1 (Borrelly),1903,1903-08-28,,Discovered,1903 M1,C,1903 M1,,False,False,True,unexpected_seen,high,False,,C_1903M1_1903,perihelion
SBDB,C/1904 H1,C/1904 H1 (Brooks),C/1904 H1 (Brooks),1904,1904-03-07,,Discovered,1904 H1,C,1904 H1,,False,False,True,unexpected_seen,high,False,,C_1904H1_1904,perihelion
SBDB,C/1904 Y1,C/1904 Y1 (Giacobini),C/1904 Y1 (Giacobini),1904,1904-11-03,,Discovered,1904 Y1,C,1904 Y1,,False,False,True,unexpected_seen,high,False,,C_1904Y1_1904,perihelion
SBDB,C/1905 F1,C/1905 F1 (Giacobini),C/1905 F1 (Giacobini),1905,1905-04-04,,Discovered,1905 F1,C,1905 F1,,False,False,True,unexpected_seen,high,False,,C_1905F1_1905,perihelion
SBDB,C/1905 W1,C/1905 W1 (Schaer),C/1905 W1 (Schaer),1905,1905-10-25,,Discovered,1905 W1,C,1905 W1,,False,False,True,unexpected_seen,high,False,,C_1905W1_1905,perihelion
SBDB,C/1905 X1,C/1905 X1 (Giacobini),C/1905 X1 (Giacobini),1906,1906-01-22,,Discovered,1905 X1,C,1905 X1,,False,False,True,unexpected_seen,high,False,,C_1905X1_1906,perihelion
SBDB,C/1906 B1,C/1906 B1 (Brooks),C/1906 B1 (Brooks),1905,1905-12-22,,Discovered,1906 B1,C,1906 B1,,False,False,True,unexpected_seen,high,False,,C_1906B1_1905,perihelion
SBDB,C/1906 E1,C/1906 E1 (Kopff),C/1906 E1 (Kopff),1905,1905-10-18,,Discovered,1906 E1,C,1906 E1,,False,False,True,unexpected_seen,high,False,,C_1906E1_1905,perihelion
SBDB,C/1906 F1,C/1906 F1 (Ross),C/1906 F1 (Ross),1906,1906-02-21,,Discovered,1906 F1,C,1906 F1,,False,False,True,unexpected_seen,high,False,,C_1906F1_1906,perihelion
SBDB,C/1906 V1,C/1906 V1 (Thiele),C/1906 V1 (Thiele),1906,1906-11-21,,Discovered,1906 V1,C,1906 V1,,False,False,True,unexpected_seen,high,False,,C_1906V1_1906,perihelion
SBDB,C/1907 E1,C/1907 E1 (Giacobini),C/1907 E1 (Giacobini),1907,1907-03-19,,Discovered,1907 E1,C,1907 E1,,False,False,True,unexpected_seen,high,False,,C_1907E1_1907,perihelion
SBDB,C/1907 G1,C/1907 G1 (Grigg-Mellish),C/1907 G1 (Grigg-Mellish),1907,1907-03-27,,Discovered,1907 G1,C,1907 G1,,False,False,True,unexpected_seen,high,False,,C_1907G1_1907,perihelion
SBDB,C/1907 L2,C/1907 L2 (Daniel),C/1907 L2 (Daniel),1907,1907-09-04,,Discovered,1907 L2,C,1907 L2,,False,False,True,unexpected_seen,high,False,,C_1907L2_1907,perihelion
SBDB,C/1907 T1,C/1907 T1 (Mellish),C/1907 T1 (Mellish),1907,1907-09-14,,Discovered,1907 T1,C,1907 T1,,False,False,True,unexpected_seen,high,False,,C_1907T1_1907,perihelion
SBDB,C/1908 R1,C/1908 R1 (Morehouse),C/1908 R1 (Morehouse),1908,1908-12-26,,Discovered,1908 R1,C,1908 R1,,False,False,True,unexpected_seen,high,False,,C_1908R1_1908,perihelion
SBDB,C/1909 L1,C/1909 L1 (Borrelly-Daniel),C/1909 L1 (Borrelly-Daniel),1909,1909-06-05,,Discovered,1909 L1,C,1909 L1,,False,False,True,unexpected_seen,high,False,,C_1909L1_1909,perihelion
SBDB,C/1910 A1,C/1910 A1 (Great January comet),C/1910 A1 (Great January comet),1910,1910-01-17,,Discovered,1910 A1,C,1910 A1,,False,False,True,unexpected_seen,high,False,,C_1910A1_1910,perihelion
SBDB,C/1910 P1,C/1910 P1 (Metcalf),C/1910 P1 (Metcalf),1910,1910-09-16,,Discovered,1910 P1,C,1910 P1,,False,False,True,unexpected_seen,high,False,,C_1910P1_1910,perihelion
SBDB,C/1911 N1,C/1911 N1 (Kiess),C/1911 N1 (Kiess),1911,1911-06-30,,Discovered,1911 N1,C,1911 N1,,False,False,True,unexpected_seen,high,False,,C_1911N1_1911,perihelion
SBDB,C/1911 O1,C/1911 O1 (Brooks),C/1911 O1 (Brooks),1911,1911-10-28,,Discovered,1911 O1,C,1911 O1,,False,False,True,unexpected_seen,high,False,,C_1911O1_1911,perihelion
SBDB,C/1911 S2,C/1911 S2 (Quenisset),C/1911 S2 (Quenisset),1911,1911-11-12,,Discovered,1911 S2,C,1911 S2,,False,False,True,unexpected_seen,high,False,,C_1911S2_1911,perihelion
SBDB,C/1911 S3,C/1911 S3 (Beljawsky),C/1911 S3 (Beljawsky),1911,1911-10-10,,Discovered,1911 S3,C,1911 S3,,False,False,True,unexpected_seen,high,False,,C_1911S3_1911,perihelion
SBDB,C/1912 R1,C/1912 R1 (Gale),C/1912 R1 (Gale),1912,1912-10-05,,Discovered,1912 R1,C,1912 R1,,False,False,True,unexpected_seen,high,False,,C_1912R1_1912,perihelion
SBDB,C/1912 V1,C/1912 V1 (Borrelly),C/1912 V1 (Borrelly),1912,1912-10-21,,Discovered,1912 V1,C,1912 V1,,False,False,True,unexpected_seen,high,False,,C_1912V1_1912,perihelion
SBDB,C/1913 J1,C/1913 J1 (Schaumasse),C/1913 J1 (Schaumasse),1913,1913-05-15,,Discovered,1913 J1,C,1913 J1,,False,False,True,unexpected_seen,high,False,,C_1913J1_1913,perihelion
SBDB,C/1913 R1,C/1913 R1 (Metcalf),C/1913 R1 (Metcalf),1913,1913-09-14,,Discovered,1913 R1,C,1913 R1,,False,False,True,unexpected_seen,high,False,,C_1913R1_1913,perihelion
SBDB,C/1913 Y1,C/1913 Y1 (Delavan),C/1913 Y1 (Delavan),1914,1914-10-26,,Discovered,1913 Y1,C,1913 Y1,,False,False,True,unexpected_seen,high,False,,C_1913Y1_1914,perihelion
SBDB,C/1914 F1,C/1914 F1 (Kritzinger),C/1914 F1 (Kritzinger),1914,1914-06-04,,Discovered,1914 F1,C,1914 F1,,False,False,True,unexpected_seen,high,False,,C_1914F1_1914,perihelion
SBDB,C/1914 J1,C/1914 J1 (Zlatinsky),C/1914 J1 (Zlatinsky),1914,1914-05-08,,Discovered,1914 J1,C,1914 J1,,False,False,True,unexpected_seen,high,False,,C_1914J1_1914,perihelion
SBDB,C/1914 M1,C/1914 M1 (Neujmin),C/1914 M1 (Neujmin),1914,1914-07-30,,Discovered,1914 M1,C,1914 M1,,False,False,True,unexpected_seen,high,False,,C_1914M1_1914,perihelion
SBDB,C/1914 S1,C/1914 S1 (Campbell),C/1914 S1 (Campbell),1914,1914-08-03,,Discovered,1914 S1,C,1914 S1,,False,False,True,unexpected_seen,high,False,,C_1914S1_1914,perihelion
SBDB,C/1915 C1,C/1915 C1 (Mellish),C/1915 C1 (Mellish),1915,1915-07-17,,Discovered,1915 C1,C,1915 C1,,False,False,True,unexpected_seen,high,False,,C_1915C1_1915,perihelion
SBDB,C/1915 R1,C/1915 R1 (Mellish),C/1915 R1 (Mellish),1915,1915-10-13,,Discovered,1915 R1,C,1915 R1,,False,False,True,unexpected_seen,high,False,,C_1915R1_1915,perihelion
SBDB,C/1916 G1,C/1916 G1 (Wolf),C/1916 G1 (Wolf),1917,1917-06-17,,Discovered,1916 G1,C,1916 G1,,False,False,True,unexpected_seen,high,False,,C_1916G1_1917,perihelion
SBDB,C/1917 F1,C/1917 F1 (Mellish),C/1917 F1 (Mellish),1917,1917-04-11,,Discovered,1917 F1,C,1917 F1,,False,False,True,unexpected_seen,high,False,,C_1917F1_1917,perihelion
SBDB,C/1917 H1,C/1917 H1 (Schaumasse),C/1917 H1 (Schaumasse),1917,1917-05-18,,Discovered,1917 H1,C,1917 H1,,False,False,True,unexpected_seen,high,False,,C_1917H1_1917,perihelion
SBDB,C/1918 L1,C/1918 L1 (Reid),C/1918 L1 (Reid),1918,1918-06-06,,Discovered,1918 L1,C,1918 L1,,False,False,True,unexpected_seen,high,False,,C_1918L1_1918,perihelion
SBDB,C/1919 Q2,C/1919 Q2 (Metcalf),C/1919 Q2 (Metcalf),1919,1919-12-07,,Discovered,1919 Q2,C,1919 Q2,,False,False,True,unexpected_seen,high,False,,C_1919Q2_1919,perihelion
SBDB,C/1919 Y1,C/1919 Y1 (Skjellerup),C/1919 Y1 (Skjellerup),1920,1920-01-03,,Discovered,1919 Y1,C,1919 Y1,,False,False,True,unexpected_seen,high,False,,C_1919Y1_1920,perihelion
SBDB,C/1920 X1,C/1920 X1 (Skjellerup),C/1920 X1 (Skjellerup),1920,1920-12-11,,Discovered,1920 X1,C,1920 X1,,False,False,True,unexpected_seen,high,False,,C_1920X1_1920,perihelion
SBDB,C/1921 E1,C/1921 E1 (Reid),C/1921 E1 (Reid),1921,1921-05-10,,Discovered,1921 E1,C,1921 E1,,False,False,True,unexpected_seen,high,False,,C_1921E1_1921,perihelion
SBDB,C/1921 H1,C/1921 H1 (Dubiago),C/1921 H1 (Dubiago),1921,1921-05-05,,Discovered,1921 H1,C,1921 H1,,False,False,True,unexpected_seen,high,False,,C_1921H1_1921,perihelion
SBDB,C/1922 B1,C/1922 B1 (Reid),C/1922 B1 (Reid),1921,1921-10-28,,Discovered,1922 B1,C,1922 B1,,False,False,True,unexpected_seen,high,False,,C_1922B1_1921,perihelion
SBDB,C/1922 U1,C/1922 U1 (Baade),C/1922 U1 (Baade),1922,1922-10-26,,Discovered,1922 U1,C,1922 U1,,False,False,True,unexpected_seen,high,False,,C_1922U1_1922,perihelion
SBDB,C/1922 W1,C/1922 W1 (Skjellerup),C/1922 W1 (Skjellerup),1923,1923-01-04,,Discovered,1922 W1,C,1922 W1,,False,False,True,unexpected_seen,high,False,,C_1922W1_1923,perihelion
SBDB,C/1923 T1,C/1923 T1 (Dubiago-Bernard),C/1923 T1 (Dubiago-Bernard),1923,1923-11-18,,Discovered,1923 T1,C,1923 T1,,False,False,True,unexpected_seen,high,False,,C_1923T1_1923,perihelion
SBDB,C/1924 F1,C/1924 F1 (Reid),C/1924 F1 (Reid),1924,1924-03-13,,Discovered,1924 F1,C,1924 F1,,False,False,True,unexpected_seen,high,False,,C_1924F1_1924,perihelion
SBDB,C/1924 R1,C/1924 R1 (Finsler),C/1924 R1 (Finsler),1924,1924-09-04,,Discovered,1924 R1,C,1924 R1,,False,False,True,unexpected_seen,high,False,,C_1924R1_1924,perihelion
SBDB,C/1925 F1,C/1925 F1 (Shajn-Comas Sola),C/1925 F1 (Shajn-Comas Sola),1925,1925-09-06,,Discovered,1925 F1,C,1925 F1,,False,False,True,unexpected_seen,high,False,,C_1925F1_1925,perihelion
SBDB,C/1925 F2,C/1925 F2 (Reid),C/1925 F2 (Reid),1925,1925-07-29,,Discovered,1925 F2,C,1925 F2,,False,False,True,unexpected_seen,high,False,,C_1925F2_1925,perihelion
SBDB,C/1925 G1,C/1925 G1 (Orkisz),C/1925 G1 (Orkisz),1925,1925-04-01,,Discovered,1925 G1,C,1925 G1,,False,False,True,unexpected_seen,high,False,,C_1925G1_1925,perihelion
SBDB,C/1925 V1,C/1925 V1 (Wilk-Peltier),C/1925 V1 (Wilk-Peltier),1925,1925-12-07,,Discovered,1925 V1,C,1925 V1,,False,False,True,unexpected_seen,high,False,,C_1925V1_1925,perihelion
SBDB,C/1925 W1,C/1925 W1 (Van Biesbroeck),C/1925 W1 (Van Biesbroeck),1925,1925-10-02,,Discovered,1925 W1,C,1925 W1,,False,False,True,unexpected_seen,high,False,,C_1925W1_1925,perihelion
SBDB,C/1925 X1,C/1925 X1 (Ensor),C/1925 X1 (Ensor),1926,1926-02-11,,Discovered,1925 X1,C,1925 X1,,False,False,True,unexpected_seen,high,False,,C_1925X1_1926,perihelion
SBDB,C/1926 B1,C/1926 B1 (Blathwayt),C/1926 B1 (Blathwayt),1926,1926-01-02,,Discovered,1926 B1,C,1926 B1,,False,False,True,unexpected_seen,high,False,,C_1926B1_1926,perihelion
SBDB,C/1927 A1,C/1927 A1 (Blathwayt),C/1927 A1 (Blathwayt),1927,1927-02-14,,Discovered,1927 A1,C,1927 A1,,False,False,True,unexpected_seen,high,False,,C_1927A1_1927,perihelion
SBDB,C/1927 B1,C/1927 B1 (Reid),C/1927 B1 (Reid),1926,1926-12-30,,Discovered,1927 B1,C,1927 B1,,False,False,True,unexpected_seen,high,False,,C_1927B1_1926,perihelion
SBDB,C/1927 E1,C/1927 E1 (Stearns),C/1927 E1 (Stearns),1927,1927-03-22,,Discovered,1927 E1,C,1927 E1,,False,False,True,unexpected_seen,high,False,,C_1927E1_1927,perihelion
SBDB,C/1927 X1,C/1927 X1 (Skjellerup-Maristany),C/1927 X1 (Skjellerup-Maristany),1927,1927-12-18,,Discovered,1927 X1,C,1927 X1,,False,False,True,unexpected_seen,high,False,,C_1927X1_1927,perihelion
SBDB,C/1929 Y1,C/1929 Y1 (Wilk),C/1929 Y1 (Wilk),1930,1930-01-22,,Discovered,1929 Y1,C,1929 Y1,,False,False,True,unexpected_seen,high,False,,C_1929Y1_1930,perihelion
