apparition_id,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_status_source,raw_aerith_status,expected,seen,event_case,status_mapping_confidence,status_notes,manual_review_status,sbdb_pdes,merged_fragments,window_start,window_end,window_extended,window_extension_reason,magnitude_provenance,manual_curated_source_citation,failed_horizons_match,failed_light_curve,missing_magnitude_model,missing_perihelion_date,no_light_curve_window,audit_notes,magnitude_quality,sbdb_M1,sbdb_K1,sbdb_M2_present,sbdb_K2_present,manual_sbdb_conflict,sbdb_nuclear_biased,peak_mag,date_peak_mag,days_mag_le_6,integrated_mag6_excess,spectacle_mag6_excess,peak_flux_proxy,integrated_flux_proxy,integrated_visible_relative_flux_mag6,spectacle_visible_relative_flux_mag6,main_sample_candidate,exclude_from_main_sample,exclusion_reason
C_1887B3_1886,C/1887 B3,C/1887 B3 (Barnard),C/1887 B3 (Barnard),1886,1886-11-28,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1887 B3,,1886-06-01,1887-05-27,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.361180201814054,1886-12-06,0,0.0,0.0,0.0004524055449690033,0.07758096201419068,0.0,0.0,False,True,peak magnitude fainter than 6
C_1887D1_1887,C/1887 D1,C/1887 D1 (Barnard),C/1887 D1 (Barnard),1887,1887-03-28,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1887 D1,,1886-09-29,1887-09-24,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,7.934280986113433,1887-02-19,0,0.0,0.0,0.0006703283782204162,0.015798826959934956,0.0,0.0,False,True,peak magnitude fainter than 6
C_1887J1_1887,C/1887 J1,C/1887 J1 (Barnard),C/1887 J1 (Barnard),1887,1887-06-17,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1887 J1,,1886-12-19,1887-12-14,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,9.06130086070495,1887-06-11,0,0.0,0.0,0.00023739942116997748,0.01763761193843491,0.0,0.0,False,True,peak magnitude fainter than 6
C_1888D1_1888,C/1888 D1,C/1888 D1 (Sawerthal),C/1888 D1 (Sawerthal),1888,1888-03-17,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1888 D1,,1887-09-19,1888-09-13,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,3.05100928922714,1888-03-13,99,172.82569423221756,386.6064056550092,0.06019997131368663,2.8362643136844254,677.0127619134128,6907.089748271416,True,False,
C_1888P1_1888,C/1888 P1,C/1888 P1 (Brooks),C/1888 P1 (Brooks),1888,1888-07-31,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1888 P1,,1888-02-02,1889-01-27,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.246935811729374,1888-08-08,0,0.0,0.0,0.0005026036929515338,0.03474301431517429,0.0,0.0,False,True,peak magnitude fainter than 6
C_1888R1_1889,C/1888 R1,C/1888 R1 (Barnard),C/1888 R1 (Barnard),1889,1889-01-31,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1888 R1,,1888-08-04,1889-07-30,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,7.008055981920498,1888-11-27,0,0.0,0.0,0.0015731770683724384,0.15727670332359547,0.0,0.0,False,True,peak magnitude fainter than 6
C_1888U1_1888,C/1888 U1,C/1888 U1 (Barnard),C/1888 U1 (Barnard),1888,1888-09-13,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1888 U1,,1888-03-17,1889-03-12,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.96318353347337,1888-09-12,0,0.0,0.0,0.00025985231281343713,0.04381107122278298,0.0,0.0,False,True,peak magnitude fainter than 6
C_1889G1_1889,C/1889 G1,C/1889 G1 (Barnard),C/1889 G1 (Barnard),1889,1889-06-11,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1889 G1,,1888-12-13,1889-12-08,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,10.673233478716739,1889-10-02,0,0.0,0.0,5.379062723937275e-05,0.012764634287386615,0.0,0.0,False,True,peak magnitude fainter than 6
C_1889O1_1889,C/1889 O1,C/1889 O1 (Davidson),C/1889 O1 (Davidson),1889,1889-07-19,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1889 O1,,1889-01-20,1890-01-15,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,4.464407730997653,1889-07-24,46,42.37289021046679,49.443136978318684,0.01637709648271647,0.5898128407293324,117.5853774051895,348.8419472429138,True,False,
C_1889X1_1890,C/1889 X1,C/1889 X1 (Borrelly),C/1889 X1 (Borrelly),1890,1890-01-26,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1889 X1,,1889-07-30,1890-07-25,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,2.959505074732233,1890-01-26,30,50.07063953285663,113.03708858712523,0.0654934653420911,0.8498962245197395,201.6365026030569,2168.0145973550425,True,False,
C_1890F1_1890,C/1890 F1,C/1890 F1 (Brooks),C/1890 F1 (Brooks),1890,1890-06-02,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1890 F1,,1889-12-04,1890-11-29,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,7.077714749255593,1890-06-04,0,0.0,0.0,0.001475414680117227,0.16187139080295324,0.0,0.0,False,True,peak magnitude fainter than 6
C_1890O1_1890,C/1890 O1,C/1890 O1 (Coggia),C/1890 O1 (Coggia),1890,1890-07-09,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1890 O1,,1890-01-10,1891-01-05,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.33900346246056,1890-07-09,0,0.0,0.0,0.00046174118696197205,0.02353210316340838,0.0,0.0,False,True,peak magnitude fainter than 6
C_1890O2_1890,C/1890 O2,C/1890 O2 (Denning),C/1890 O2 (Denning),1890,1890-09-25,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1890 O2,,1890-03-29,1891-03-24,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,9.37123877211013,1890-09-05,0,0.0,0.0,0.0001784450441926515,0.014879170595975322,0.0,0.0,False,True,peak magnitude fainter than 6
C_1890V1_1890,C/1890 V1,C/1890 V1 (Zona),C/1890 V1 (Zona),1890,1890-08-06,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1890 V1,,1890-02-07,1891-02-02,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,13.17701097957276,1890-11-14,0,0.0,0.0,5.360380370718006e-06,0.0009608470754092413,0.0,0.0,False,True,peak magnitude fainter than 6
C_1891F1_1891,C/1891 F1,C/1891 F1 (Barnard-Denning),C/1891 F1 (Barnard-Denning),1891,1891-04-28,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1891 F1,,1890-10-30,1891-10-25,False,,failed,,False,True,True,False,False,no SBDB M1/K1 and no manual entry,failed,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
C_1891T1_1891,C/1891 T1,C/1891 T1 (Barnard),C/1891 T1 (Barnard),1891,1891-11-14,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1891 T1,,1891-05-18,1892-05-12,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,9.663525065022748,NaT,0,0.0,0.0,0.00013632954146408066,0.010193204286445927,0.0,0.0,False,True,peak magnitude fainter than 6
C_1892E1_1892,C/1892 E1,C/1892 E1 (Swift),C/1892 E1 (Swift),1892,1892-04-07,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1892 E1,,1891-10-10,1892-10-04,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,3.4482014164679855,1892-04-03,136,206.93662341693272,403.0973417991139,0.04175605235186961,3.013086354668988,703.7424090014765,5055.534909009713,True,False,
C_1892F1_1892,C/1892 F1,C/1892 F1 (Denning),C/1892 F1 (Denning),1892,1892-05-11,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1892 F1,,1891-11-13,1892-11-07,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,10.379289380681627,1892-04-08,0,0.0,0.0,7.051544447778976e-05,0.014314525499187476,0.0,0.0,False,True,peak magnitude fainter than 6
C_1892Q1_1892,C/1892 Q1,C/1892 Q1 (Brooks),C/1892 Q1 (Brooks),1892,1892-12-28,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1892 Q1,,1892-07-01,1893-06-26,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,5.096492428413032,1892-12-18,67,39.76008221823889,28.452611235030254,0.009149619393594316,0.6574431913210171,119.15977761442143,223.13519091268472,True,False,
C_1892W1_1893,C/1892 W1,C/1892 W1 (Brooks),C/1892 W1 (Brooks),1893,1893-01-06,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1892 W1,,1892-07-10,1893-07-05,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,7.800221214829495,1893-01-04,0,0.0,0.0,0.0007584230333328249,0.03293651671035696,0.0,0.0,False,True,peak magnitude fainter than 6
C_1893N1_1893,C/1893 N1,C/1893 N1 (Rordame-Quenisset),C/1893 N1 (Rordame-Quenisset),1893,1893-07-07,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1893 N1,,1893-01-08,1894-01-03,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,2.942990347252355,1893-07-09,46,77.51187599208995,172.75361313440084,0.06649727690448723,1.3072479436157165,308.26574705659027,3293.767332297806,True,False,
C_1893U1_1893,C/1893 U1,C/1893 U1 (Brooks),C/1893 U1 (Brooks),1893,1893-09-19,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1893 U1,,1893-03-23,1894-03-18,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,6.975666939125602,1893-09-17,0,0.0,0.0,0.001620814168092329,0.1403677763701644,0.0,0.0,False,True,peak magnitude fainter than 6
C_1894G1_1894,C/1894 G1,C/1894 G1 (Gale),C/1894 G1 (Gale),1894,1894-04-13,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1894 G1,,1893-10-15,1894-10-10,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,4.343647967120743,1894-04-30,40,38.75327434528512,48.06141343259634,0.01830378109393102,0.5444211626828757,108.47019420853977,350.0070857599912,True,False,
C_1895W1_1895,C/1895 W1,C/1895 W1 (Perrine),C/1895 W1 (Perrine),1895,1895-12-18,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1895 W1,,1895-06-21,1896-06-15,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,-2.2574076535723133,1895-12-18,60,210.2589602485904,1118.0957140415253,7.997662286348517,60.0736190859309,15067.32836193519,19187963.22248897,True,False,
C_1895W2_1895,C/1895 W2,C/1895 W2 (Brooks),C/1895 W2 (Brooks),1895,1895-10-21,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1895 W2,,1895-04-24,1896-04-18,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,8.315228626244163,1895-12-02,0,0.0,0.0,0.0004719636482090614,0.020003534873973872,0.0,0.0,False,True,peak magnitude fainter than 6
C_1896C1_1896,C/1896 C1,C/1896 C1 (Perrine-Lamp),C/1896 C1 (Perrine-Lamp),1896,1896-02-01,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1896 C1,,1895-08-05,1896-07-30,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,5.931638258272923,1896-02-21,5,0.2360151693375414,0.0127315366366072,0.004239793421739863,0.11259577631777896,5.222876403495034,5.45715407041789,True,False,
C_1896G1_1896,C/1896 G1,C/1896 G1 (Swift),C/1896 G1 (Swift),1896,1896-04-18,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1896 G1,,1895-10-21,1896-10-15,False,,failed,,False,True,True,False,False,no SBDB M1/K1 and no manual entry,failed,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
C_1896R1_1896,C/1896 R1,C/1896 R1 (Sperra),C/1896 R1 (Sperra),1896,1896-07-11,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1896 R1,,1896-01-13,1897-01-07,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,10.377631704379919,1896-07-13,0,0.0,0.0,7.062318801616826e-05,0.008837221616504142,0.0,0.0,False,True,peak magnitude fainter than 6
C_1896V1_1897,C/1896 V1,C/1896 V1 (Perrine),C/1896 V1 (Perrine),1897,1897-02-08,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1896 V1,,1896-08-12,1897-08-07,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.00646670926738,1897-04-03,0,0.0,0.0,0.0006272104944002095,0.05860656247368111,0.0,0.0,False,True,peak magnitude fainter than 6
C_1897U1_1897,C/1897 U1,C/1897 U1 (Perrine),C/1897 U1 (Perrine),1897,1897-12-09,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1897 U1,,1897-06-12,1898-06-07,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,9.233651856771257,1897-11-03,0,0.0,0.0,0.00020255326930415662,0.019506000452549636,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898F1_1898,C/1898 F1,C/1898 F1 (Perrine),C/1898 F1 (Perrine),1898,1898-03-17,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 F1,,1897-09-18,1898-09-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,6.4,10.75,False,False,False,False,7.101732204869441,1898-03-21,0,0.0,0.0,0.0014431355263483873,0.11473432550966947,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898L1_1898,C/1898 L1,C/1898 L1 (Coddington-Pauly),C/1898 L1 (Coddington-Pauly),1898,1898-09-14,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 L1,,1898-03-18,1899-03-13,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,8.151413805894068,1898-07-07,0,0.0,0.0,0.0005488257475787903,0.08429994319618839,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898L2_1898,C/1898 L2,C/1898 L2 (Perrine),C/1898 L2 (Perrine),1898,1898-08-16,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 L2,,1898-02-17,1899-02-12,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,6.356383556660836,1898-08-18,0,0.0,0.0,0.002867124668222073,0.12088159587438771,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898M1_1898,C/1898 M1,C/1898 M1 (Giacobini),C/1898 M1 (Giacobini),1898,1898-07-25,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 M1,,1898-01-26,1899-01-21,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,10.122962156093026,1898-06-30,0,0.0,0.0,8.929253189046243e-05,0.0035875952248942845,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898R1_1898,C/1898 R1,C/1898 R1 (Perrine-Chofardet),C/1898 R1 (Perrine-Chofardet),1898,1898-10-21,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 R1,,1898-04-24,1899-04-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,7.5,4.5,False,False,False,True,3.9819869327563415,1898-10-21,40,48.4673330962865,74.64492611143879,0.025539078728363387,0.6441635234207251,142.39228425351757,638.7335344113143,True,False,
C_1898U1_1898,C/1898 U1,C/1898 U1 (Brooks),C/1898 U1 (Brooks),1898,1898-11-23,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 U1,,1898-05-27,1899-05-22,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,7.815347884706121,NaT,0,0.0,0.0,0.0007479298151879442,0.03357631974495525,0.0,0.0,False,True,peak magnitude fainter than 6
C_1898V1_1898,C/1898 V1,C/1898 V1 (Chase),C/1898 V1 (Chase),1898,1898-09-20,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1898 V1,,1898-03-24,1899-03-19,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,11.027526639617246,1898-12-09,0,0.0,0.0,3.881408424523463e-05,0.008305629422894322,0.0,0.0,False,True,peak magnitude fainter than 6
C_1899E1_1899,C/1899 E1,C/1899 E1 (Swift),C/1899 E1 (Swift),1899,1899-04-13,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1899 E1,,1898-10-15,1899-10-10,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,1.056122529579568,1899-04-14,116,253.7688287785901,780.2392842770737,0.3780515196823304,8.219520871086864,2042.321548988596,108647.66906081299,True,False,
C_1899S1_1899,C/1899 S1,C/1899 S1 (Giacobini),C/1899 S1 (Giacobini),1899,1899-09-15,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1899 S1,,1899-03-19,1900-03-14,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,9.818186356184512,1899-07-28,0,0.0,0.0,0.00011822939235777388,0.014953354316593413,0.0,0.0,False,True,peak magnitude fainter than 6
C_1900B1_1900,C/1900 B1,C/1900 B1 (Giacobini),C/1900 B1 (Giacobini),1900,1900-04-29,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1900 B1,,1899-10-31,1900-10-26,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,11.360260988645656,1900-07-07,0,0.0,0.0,2.8569037199528858e-05,0.0048455917671893865,0.0,0.0,False,True,peak magnitude fainter than 6
C_1900O1_1900,C/1900 O1,C/1900 O1 (Borrelly-Brooks),C/1900 O1 (Borrelly-Brooks),1900,1900-08-03,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1900 O1,,1900-02-04,1901-01-30,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,6.481533696432594,1900-08-01,0,0.0,0.0,0.0025549742142237887,0.1067823933166476,0.0,0.0,False,True,peak magnitude fainter than 6
C_1901G1_1901,C/1901 G1,C/1901 G1 (Great comet),C/1901 G1 (Great comet),1901,1901-04-24,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1901 G1,,1900-10-26,1901-10-21,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,-2.318902895499792,1901-04-26,86,300.0224499066795,1609.5981390698648,8.463717481435292,90.32801703620738,22656.75503751949,30713957.072337575,True,False,
C_1902G1_1902,C/1902 G1,C/1902 G1 (Brooks),C/1902 G1 (Brooks),1902,1902-05-07,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1902 G1,,1901-11-08,1902-11-03,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,7.455452573120192,1902-05-01,0,0.0,0.0,0.001041883045288702,0.02711995674601627,0.0,0.0,False,True,peak magnitude fainter than 6
C_1902R1_1902,C/1902 R1,C/1902 R1 (Perrine),C/1902 R1 (Perrine),1902,1902-11-24,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1902 R1,,1902-05-28,1903-05-23,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,2.7202056348100956,NaT,98,166.57012568744742,363.7104279336015,0.08164277280303159,2.743055155043094,658.1727928712103,7561.045907887766,True,False,
C_1902X1_1903,C/1902 X1,C/1902 X1 (Giacobini),C/1902 X1 (Giacobini),1903,1903-03-23,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1902 X1,,1902-09-24,1903-09-19,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,10.938405816136662,1903-01-27,0,0.0,0.0,4.2134483402688924e-05,0.007234185888702753,0.0,0.0,False,True,peak magnitude fainter than 6
C_1903A1_1903,C/1903 A1,C/1903 A1 (Giacobini),C/1903 A1 (Giacobini),1903,1903-03-16,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1903 A1,,1902-09-17,1903-09-12,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,3.8570495550174657,1903-03-21,41,53.949597273420096,89.62517129962256,0.02865366492729653,0.7153082003571974,163.49279104985575,832.6687350996716,True,False,
C_1903H1_1903,C/1903 H1,C/1903 H1 (Grigg),C/1903 H1 (Grigg),1903,1903-03-25,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1903 H1,,1902-09-26,1903-09-21,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,6.887820786152054,1903-03-26,0,0.0,0.0,0.0017574043034195943,0.05854833758995187,0.0,0.0,False,True,peak magnitude fainter than 6
C_1903M1_1903,C/1903 M1,C/1903 M1 (Borrelly),C/1903 M1 (Borrelly),1903,1903-08-28,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1903 M1,,1903-03-01,1904-02-24,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,1.8399293654181745,1903-08-27,83,188.5183236936065,530.6271585702387,0.18366578266418945,4.371655415660844,1079.9893117732474,27423.05916460097,True,False,
C_1904H1_1904,C/1904 H1,C/1904 H1 (Brooks),C/1904 H1 (Brooks),1904,1904-03-07,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1904 H1,,1903-09-09,1904-09-03,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,8.92970294776135,1904-04-16,0,0.0,0.0,0.00026799014327561453,0.045636800536000145,0.0,0.0,False,True,peak magnitude fainter than 6
C_1904Y1_1904,C/1904 Y1,C/1904 Y1 (Giacobini),C/1904 Y1 (Giacobini),1904,1904-11-03,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1904 Y1,,1904-05-07,1905-05-02,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,11.38402050980538,NaT,0,0.0,0.0,2.7950642540897332e-05,0.006201689874842254,0.0,0.0,False,True,peak magnitude fainter than 6
C_1905F1_1905,C/1905 F1,C/1905 F1 (Giacobini),C/1905 F1 (Giacobini),1905,1905-04-04,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1905 F1,,1904-10-06,1905-10-01,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,11.165373067620914,1905-04-03,0,0.0,0.0,3.41861955835114e-05,0.0024822778357537823,0.0,0.0,False,True,peak magnitude fainter than 6
C_1905W1_1905,C/1905 W1,C/1905 W1 (Schaer),C/1905 W1 (Schaer),1905,1905-10-25,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1905 W1,,1905-04-28,1906-04-23,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,6.345379104459531,1905-11-20,0,0.0,0.0,0.0028963321043133767,0.05432927495012584,0.0,0.0,False,True,peak magnitude fainter than 6
C_1905X1_1906,C/1905 X1,C/1905 X1 (Giacobini),C/1905 X1 (Giacobini),1906,1906-01-22,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1905 X1,,1905-07-26,1906-07-21,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,2.020171797617616,1906-01-23,32,63.81706372037546,180.17001610898132,0.15557194483793266,1.5488893074507644,376.4128891542879,9176.579527399974,True,False,
C_1906B1_1905,C/1906 B1,C/1906 B1 (Brooks),C/1906 B1 (Brooks),1905,1905-12-22,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1906 B1,,1905-06-25,1906-06-20,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,7.0,16.75,False,False,False,False,8.993061174092293,1906-02-05,0,0.0,0.0,0.00025279910401574226,0.020882980644028326,0.0,0.0,False,True,peak magnitude fainter than 6
C_1906E1_1905,C/1906 E1,C/1906 E1 (Kopff),C/1906 E1 (Kopff),1905,1905-10-18,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1906 E1,,1905-04-21,1906-04-16,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,11.2718694608463,1906-02-14,0,0.0,0.0,3.099218641780715e-05,0.006848543297617972,0.0,0.0,False,True,peak magnitude fainter than 6
C_1906F1_1906,C/1906 F1,C/1906 F1 (Ross),C/1906 F1 (Ross),1906,1906-02-21,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1906 F1,,1905-08-25,1906-08-20,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,9.321142101900103,1906-02-22,0,0.0,0.0,0.00018687153768936164,0.008195895637256803,0.0,0.0,False,True,peak magnitude fainter than 6
C_1906V1_1906,C/1906 V1,C/1906 V1 (Thiele),C/1906 V1 (Thiele),1906,1906-11-21,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1906 V1,,1906-05-25,1907-05-20,False,,manual_curated,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,,,False,False,False,False,7.634289694075227,NaT,0,0.0,0.0,0.0008836578143796524,0.05597532607052342,0.0,0.0,False,True,peak magnitude fainter than 6
C_1907E1_1907,C/1907 E1,C/1907 E1 (Giacobini),C/1907 E1 (Giacobini),1907,1907-03-19,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1907 E1,,1906-09-20,1907-09-15,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,10.285108754846116,1907-02-24,0,0.0,0.0,7.690534027215592e-05,0.0074616769314286,0.0,0.0,False,True,peak magnitude fainter than 6
C_1907G1_1907,C/1907 G1,C/1907 G1 (Grigg-Mellish),C/1907 G1 (Grigg-Mellish),1907,1907-03-27,,SBDB,Discovered,False,True,unexpected_seen,high,,False,1907 G1,,1906-09-28,1907-09-23,False,,manual_curated,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,,,False,False,False,False,6.7843192644038774,1907-04-11,0,0.0,0.0,0.0019331800035888584,0.03211397329930712,0.0,0.0,False,True,peak magnitude fainter than 6
