comet_id,comet_name,designation,perihelion_date,perihelion_year,raw_status_icon,raw_aerith_status,source_url,source_row_html
0325P,325P/Yang-Gao,325P/2015 J4,2015-08-15,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>325P/2015 J4</td><td><center><a href=""2015.html"">2015 Aug.  15</a></center></td></tr>"
0325P,325P/Yang-Gao,325P/2009 L2,2009-05-21,2009,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>325P/2009 L2</td><td><center><a href=""2009L2.html"">2009 May  21</a></center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,2003-01-20,2003,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2003 Jan. 20</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1996-08-18,1996,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1996 Aug. 18</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1990-03-01,1990,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1990 Mar.  1</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1983-09-12,1983,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1983 Sept. 12</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1977-03-22,1977,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1977 Mar. 22</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1970-09-30,1970,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1970 Sept. 30</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1964-04-15,1964,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1964 Apr. 15</center></td></tr>"
0325P,325P/Yang-Gao,0325P/?,1957-10-29,1957,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1957 Oct. 29</center></td></tr>"
0325P,325P/Yang-Gao,325P/1951 K1,1951-05-28,1951,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0325P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>325P/1951 K1</td><td><center>1951 May  28</center></td></tr>"
0326P,326P/Hill,0326P/?,2032-02-05,2032,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2032 Feb.  5</center></td></tr>"
0326P,326P/Hill,326P,2023-12-30,2023,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>326P</td><td><center><a href=""2023.html"">2023 Dec.  30</a></center></td></tr>"
0326P,326P/Hill,326P/2015 P1,2015-10-22,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>326P/2015 P1</td><td><center><a href=""2015.html"">2015 Oct.  22</a></center></td></tr>"
0326P,326P/Hill,326P/2007 V2,2007-07-30,2007,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>326P/2007 V2</td><td><center><a href=""2007V2.html"">2007 July  30</a></center></td></tr>"
0326P,326P/Hill,0326P/?,1999-05-24,1999,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""1999.html"">1999 May  24</a></center></td></tr>"
0326P,326P/Hill,326P,1991-03-20,1991,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0326P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>326P</td><td><center><a href=""1991.html"">1991 Mar. 20</a></center></td></tr>"
0327P,327P/Van Ness,0327P/?,2029-05-23,2029,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0327P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2029 May  23</center></td></tr>"
0327P,327P/Van Ness,327P,2022-09-02,2022,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0327P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>327P</td><td><center><a href=""2022.html"">2022 Sept.  2</a></center></td></tr>"
0327P,327P/Van Ness,327P/2015 P2,2015-12-12,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0327P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>327P/2015 P2</td><td><center><a href=""2015.html"">2015 Dec.  12</a></center></td></tr>"
0327P,327P/Van Ness,0327P/?,2009-03-21,2009,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0327P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2009.html"">2009 Mar. 21</a></center></td></tr>"
0327P,327P/Van Ness,327P/2002 Q1,2002-07-15,2002,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0327P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>327P/2002 Q1</td><td><center><a href=""2002Q1.html"">2002 July 15</a></center></td></tr>"
0328P,328P/LONEOS-Tucker,0328P/?,2032-12-29,2032,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0328P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2032 Dec.  29</center></td></tr>"
0328P,328P/LONEOS-Tucker,328P,2024-07-27,2024,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0328P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>328P</td><td><center><a href=""2024.html"">2024 July  27</a></center></td></tr>"
0328P,328P/LONEOS-Tucker,328P/2015 S1,2015-12-24,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0328P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>328P/2015 S1</td><td><center><a href=""2015.html"">2015 Dec.  24</a></center></td></tr>"
0328P,328P/LONEOS-Tucker,0328P/?,2007-05-11,2007,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0328P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2007.html"">2007 May  11</a></center></td></tr>"
0328P,328P/LONEOS-Tucker,328P/1998 QP54,1998-10-06,1998,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0328P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>328P/1998 QP54</td><td><center><a href=""1998QP54.html"">1998 Oct.  6</a></center></td></tr>"
0329P,329P/LINEAR-Catalina,0329P/?,2027-09-25,2027,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0329P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2027 Sept.  25</center></td></tr>"
0329P,329P/LINEAR-Catalina,329P/2015 T1,2015-12-05,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0329P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>329P/2015 T1</td><td><center><a href=""2015.html"">2015 Dec.  5</a></center></td></tr>"
0329P,329P/LINEAR-Catalina,2003 WC7,2004-02-05,2004,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0329P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>2003 WC7</td><td><center><a href=""2003WC7.html"">2004 Feb.  5</a></center></td></tr>"
0330P,330P/Catalina,0330P/?,2033-09-08,2033,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0330P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2033 Sept.  8</center></td></tr>"
0330P,330P/Catalina,330P/2015 U1,2016-08-29,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0330P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>330P/2015 U1</td><td><center><a href=""2016.html"">2016 Aug. 29</a></center></td></tr>"
0330P,330P/Catalina,330P/1999 V1,1999-10-25,1999,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0330P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>330P/1999 V1</td><td><center><a href=""1999V1.html"">1999 Oct. 25</a></center></td></tr>"
0331P,331P/Gibbs,331P,2025-12-25,2025,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0331P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>331P</td><td><center><a href=""2025.html"">2025 Dec.  25</a></center></td></tr>"
0331P,331P/Gibbs,331P,2020-09-29,2020,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0331P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>331P</td><td><center><a href=""2020.html"">2020 Sept.  29</a></center></td></tr>"
0331P,331P/Gibbs,331P,2015-06-16,2015,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0331P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>331P</td><td><center><a href=""2015.html"">2015 June  16</a></center></td></tr>"
0331P,331P/Gibbs,331P/2012 F5,2010-03-24,2010,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0331P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>331P/2012 F5</td><td><center><a href=""2012F5.html"">2010 Mar. 24</a></center></td></tr>"
0331P,331P/Gibbs,331P,2005-01-10,2005,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0331P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>331P</td><td><center><a href=""2005.html"">2005 Jan. 10</a></center></td></tr>"
0332P,332P/Ikeya-Murakami,0332P/?,2027-01-19,2027,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0332P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2027 Jan.  19</center></td></tr>"
0332P,332P/Ikeya-Murakami,0332P/?,2021-08-18,2021,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0332P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center><a href=""2021.html"">2021 Aug.  18</a></center></td></tr>"
0332P,332P/Ikeya-Murakami,332P/2015 Y2,2016-03-17,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0332P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>332P/2015 Y2</td><td><center><a href=""2016.html"">2016 Mar.  17</a></center></td></tr>"
0332P,332P/Ikeya-Murakami,332P/2010 V1,2010-10-13,2010,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0332P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>332P/2010 V1</td><td><center><a href=""2010V1.html"">2010 Oct.  13</a></center></td></tr>"
0333P,333P/LINEAR,0333P/?,2033-08-01,2033,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0333P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2033 Aug.  1</center></td></tr>"
0333P,333P/LINEAR,333P,2024-11-29,2024,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0333P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>333P</td><td><center><a href=""2024.html"">2024 Nov.  29</a></center></td></tr>"
0333P,333P/LINEAR,333P,2016-04-03,2016,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0333P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>333P</td><td><center><a href=""2016.html"">2016 Apr.  3</a></center></td></tr>"
0333P,333P/LINEAR,333P/2007 VA85,2007-07-28,2007,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0333P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>333P/2007 VA85</td><td><center><a href=""2007VA85.html"">2007 July  28</a></center></td></tr>"
0334P,334P/NEAT,0334P/?,2035-04-05,2035,wh_ball.gif,Returns in the future,https://aerith.net/comet/catalog/0334P/index.html,"<tr><td><img alt=""."" height=""16"" src=""../../../icon/wh_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>2035 Apr.  5</center></td></tr>"
0334P,334P/NEAT,334P/2016 A4,2017-05-05,2017,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0334P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>334P/2016 A4</td><td><center><a href=""2017.html"">2017 May   5</a></center></td></tr>"
