trace_index,series,mode,time_point,value
0,P1: Comets,lines,1881-09-01T00:00:00.000000,8.851851851851851
0,P1: Comets,lines,1881-10-01T00:00:00.000000,9.285714285714286
0,P1: Comets,lines,1881-11-01T00:00:00.000000,11.285714285714286
0,P1: Comets,lines,1881-12-01T00:00:00.000000,17.3
0,P1: Comets,lines,1882-01-01T00:00:00.000000,19.727272727272727
0,P1: Comets,lines,1882-02-01T00:00:00.000000,17.6
0,P1: Comets,lines,1882-03-01T00:00:00.000000,16.0
0,P1: Comets,lines,1882-04-01T00:00:00.000000,9.08695652173913
0,P1: Comets,lines,1882-05-01T00:00:00.000000,13.473684210526315
0,P1: Comets,lines,1882-06-01T00:00:00.000000,16.09090909090909
0,P1: Comets,lines,1882-07-01T00:00:00.000000,23.0
0,P1: Comets,lines,1882-08-01T00:00:00.000000,11.6
0,P1: Comets,lines,1882-09-01T00:00:00.000000,15.441176470588236
0,P1: Comets,lines,1882-10-01T00:00:00.000000,9.505882352941176
0,P1: Comets,lines,1882-11-01T00:00:00.000000,15.068965517241379
0,P1: Comets,lines,1882-12-01T00:00:00.000000,15.310344827586206
0,P1: Comets,lines,1883-01-01T00:00:00.000000,13.722222222222221
0,P1: Comets,lines,1883-02-01T00:00:00.000000,11.454545454545455
0,P1: Comets,lines,1883-03-01T00:00:00.000000,12.615384615384615
0,P1: Comets,lines,1883-04-01T00:00:00.000000,7.7368421052631575
0,P1: Comets,lines,1883-05-01T00:00:00.000000,17.857142857142858
0,P1: Comets,lines,1883-06-01T00:00:00.000000,16.77777777777778
0,P1: Comets,lines,1883-07-01T00:00:00.000000,22.4
0,P1: Comets,lines,1883-08-01T00:00:00.000000,14.625
0,P1: Comets,lines,1883-09-01T00:00:00.000000,9.709677419354838
0,P1: Comets,lines,1883-10-01T00:00:00.000000,16.23076923076923
0,P1: Comets,lines,1883-11-01T00:00:00.000000,13.9
0,P1: Comets,lines,1883-12-01T00:00:00.000000,9.666666666666666
0,P1: Comets,lines,1884-01-01T00:00:00.000000,8.777777777777779
0,P1: Comets,lines,1884-02-01T00:00:00.000000,17.77777777777778
0,P1: Comets,lines,1884-03-01T00:00:00.000000,23.75
0,P1: Comets,lines,1884-04-01T00:00:00.000000,19.333333333333332
0,P1: Comets,lines,1884-05-01T00:00:00.000000,
0,P1: Comets,lines,1884-06-01T00:00:00.000000,28.0
0,P1: Comets,lines,1884-07-01T00:00:00.000000,20.833333333333332
0,P1: Comets,lines,1884-08-01T00:00:00.000000,20.8
0,P1: Comets,lines,1884-09-01T00:00:00.000000,27.5
0,P1: Comets,lines,1884-10-01T00:00:00.000000,34.25
0,P1: Comets,lines,1884-11-01T00:00:00.000000,25.307692307692307
0,P1: Comets,lines,1884-12-01T00:00:00.000000,13.9
0,P1: Comets,lines,1885-01-01T00:00:00.000000,9.1
0,P1: Comets,lines,1885-02-01T00:00:00.000000,22.333333333333332
0,P1: Comets,lines,1885-03-01T00:00:00.000000,14.666666666666666
0,P1: Comets,lines,1885-04-01T00:00:00.000000,25.8
